id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	B_cells|B_cells	B_cells|CAFs	B_cells|CD4_T_cells	B_cells|CD8_act_T_cells	B_cells|CD8_ex_T_cells	B_cells|CD8_mem_T_cells	B_cells|DCs	B_cells|Endothelial	B_cells|Macrophages	B_cells|Melanocytes	B_cells|Myofibroblasts	B_cells|NK_cells	B_cells|Plasma_cells	B_cells|Tcell_prolif	B_cells|Tregs	B_cells|Tumor_1	B_cells|Tumor_2	B_cells|pDCs	CAFs|B_cells	CAFs|CAFs	CAFs|CD4_T_cells	CAFs|CD8_act_T_cells	CAFs|CD8_ex_T_cells	CAFs|CD8_mem_T_cells	CAFs|DCs	CAFs|Endothelial	CAFs|Macrophages	CAFs|Melanocytes	CAFs|Myofibroblasts	CAFs|NK_cells	CAFs|Plasma_cells	CAFs|Tcell_prolif	CAFs|Tregs	CAFs|Tumor_1	CAFs|Tumor_2	CAFs|pDCs	CD4_T_cells|B_cells	CD4_T_cells|CAFs	CD4_T_cells|CD4_T_cells	CD4_T_cells|CD8_act_T_cells	CD4_T_cells|CD8_ex_T_cells	CD4_T_cells|CD8_mem_T_cells	CD4_T_cells|DCs	CD4_T_cells|Endothelial	CD4_T_cells|Macrophages	CD4_T_cells|Melanocytes	CD4_T_cells|Myofibroblasts	CD4_T_cells|NK_cells	CD4_T_cells|Plasma_cells	CD4_T_cells|Tcell_prolif	CD4_T_cells|Tregs	CD4_T_cells|Tumor_1	CD4_T_cells|Tumor_2	CD4_T_cells|pDCs	CD8_act_T_cells|B_cells	CD8_act_T_cells|CAFs	CD8_act_T_cells|CD4_T_cells	CD8_act_T_cells|CD8_act_T_cells	CD8_act_T_cells|CD8_ex_T_cells	CD8_act_T_cells|CD8_mem_T_cells	CD8_act_T_cells|DCs	CD8_act_T_cells|Endothelial	CD8_act_T_cells|Macrophages	CD8_act_T_cells|Melanocytes	CD8_act_T_cells|Myofibroblasts	CD8_act_T_cells|NK_cells	CD8_act_T_cells|Plasma_cells	CD8_act_T_cells|Tcell_prolif	CD8_act_T_cells|Tregs	CD8_act_T_cells|Tumor_1	CD8_act_T_cells|Tumor_2	CD8_act_T_cells|pDCs	CD8_ex_T_cells|B_cells	CD8_ex_T_cells|CAFs	CD8_ex_T_cells|CD4_T_cells	CD8_ex_T_cells|CD8_act_T_cells	CD8_ex_T_cells|CD8_ex_T_cells	CD8_ex_T_cells|CD8_mem_T_cells	CD8_ex_T_cells|DCs	CD8_ex_T_cells|Endothelial	CD8_ex_T_cells|Macrophages	CD8_ex_T_cells|Melanocytes	CD8_ex_T_cells|Myofibroblasts	CD8_ex_T_cells|NK_cells	CD8_ex_T_cells|Plasma_cells	CD8_ex_T_cells|Tcell_prolif	CD8_ex_T_cells|Tregs	CD8_ex_T_cells|Tumor_1	CD8_ex_T_cells|Tumor_2	CD8_ex_T_cells|pDCs	CD8_mem_T_cells|B_cells	CD8_mem_T_cells|CAFs	CD8_mem_T_cells|CD4_T_cells	CD8_mem_T_cells|CD8_act_T_cells	CD8_mem_T_cells|CD8_ex_T_cells	CD8_mem_T_cells|CD8_mem_T_cells	CD8_mem_T_cells|DCs	CD8_mem_T_cells|Endothelial	CD8_mem_T_cells|Macrophages	CD8_mem_T_cells|Melanocytes	CD8_mem_T_cells|Myofibroblasts	CD8_mem_T_cells|NK_cells	CD8_mem_T_cells|Plasma_cells	CD8_mem_T_cells|Tcell_prolif	CD8_mem_T_cells|Tregs	CD8_mem_T_cells|Tumor_1	CD8_mem_T_cells|Tumor_2	CD8_mem_T_cells|pDCs	DCs|B_cells	DCs|CAFs	DCs|CD4_T_cells	DCs|CD8_act_T_cells	DCs|CD8_ex_T_cells	DCs|CD8_mem_T_cells	DCs|DCs	DCs|Endothelial	DCs|Macrophages	DCs|Melanocytes	DCs|Myofibroblasts	DCs|NK_cells	DCs|Plasma_cells	DCs|Tcell_prolif	DCs|Tregs	DCs|Tumor_1	DCs|Tumor_2	DCs|pDCs	Endothelial|B_cells	Endothelial|CAFs	Endothelial|CD4_T_cells	Endothelial|CD8_act_T_cells	Endothelial|CD8_ex_T_cells	Endothelial|CD8_mem_T_cells	Endothelial|DCs	Endothelial|Endothelial	Endothelial|Macrophages	Endothelial|Melanocytes	Endothelial|Myofibroblasts	Endothelial|NK_cells	Endothelial|Plasma_cells	Endothelial|Tcell_prolif	Endothelial|Tregs	Endothelial|Tumor_1	Endothelial|Tumor_2	Endothelial|pDCs	Macrophages|B_cells	Macrophages|CAFs	Macrophages|CD4_T_cells	Macrophages|CD8_act_T_cells	Macrophages|CD8_ex_T_cells	Macrophages|CD8_mem_T_cells	Macrophages|DCs	Macrophages|Endothelial	Macrophages|Macrophages	Macrophages|Melanocytes	Macrophages|Myofibroblasts	Macrophages|NK_cells	Macrophages|Plasma_cells	Macrophages|Tcell_prolif	Macrophages|Tregs	Macrophages|Tumor_1	Macrophages|Tumor_2	Macrophages|pDCs	Melanocytes|B_cells	Melanocytes|CAFs	Melanocytes|CD4_T_cells	Melanocytes|CD8_act_T_cells	Melanocytes|CD8_ex_T_cells	Melanocytes|CD8_mem_T_cells	Melanocytes|DCs	Melanocytes|Endothelial	Melanocytes|Macrophages	Melanocytes|Melanocytes	Melanocytes|Myofibroblasts	Melanocytes|NK_cells	Melanocytes|Plasma_cells	Melanocytes|Tcell_prolif	Melanocytes|Tregs	Melanocytes|Tumor_1	Melanocytes|Tumor_2	Melanocytes|pDCs	Myofibroblasts|B_cells	Myofibroblasts|CAFs	Myofibroblasts|CD4_T_cells	Myofibroblasts|CD8_act_T_cells	Myofibroblasts|CD8_ex_T_cells	Myofibroblasts|CD8_mem_T_cells	Myofibroblasts|DCs	Myofibroblasts|Endothelial	Myofibroblasts|Macrophages	Myofibroblasts|Melanocytes	Myofibroblasts|Myofibroblasts	Myofibroblasts|NK_cells	Myofibroblasts|Plasma_cells	Myofibroblasts|Tcell_prolif	Myofibroblasts|Tregs	Myofibroblasts|Tumor_1	Myofibroblasts|Tumor_2	Myofibroblasts|pDCs	NK_cells|B_cells	NK_cells|CAFs	NK_cells|CD4_T_cells	NK_cells|CD8_act_T_cells	NK_cells|CD8_ex_T_cells	NK_cells|CD8_mem_T_cells	NK_cells|DCs	NK_cells|Endothelial	NK_cells|Macrophages	NK_cells|Melanocytes	NK_cells|Myofibroblasts	NK_cells|NK_cells	NK_cells|Plasma_cells	NK_cells|Tcell_prolif	NK_cells|Tregs	NK_cells|Tumor_1	NK_cells|Tumor_2	NK_cells|pDCs	Plasma_cells|B_cells	Plasma_cells|CAFs	Plasma_cells|CD4_T_cells	Plasma_cells|CD8_act_T_cells	Plasma_cells|CD8_ex_T_cells	Plasma_cells|CD8_mem_T_cells	Plasma_cells|DCs	Plasma_cells|Endothelial	Plasma_cells|Macrophages	Plasma_cells|Melanocytes	Plasma_cells|Myofibroblasts	Plasma_cells|NK_cells	Plasma_cells|Plasma_cells	Plasma_cells|Tcell_prolif	Plasma_cells|Tregs	Plasma_cells|Tumor_1	Plasma_cells|Tumor_2	Plasma_cells|pDCs	Tcell_prolif|B_cells	Tcell_prolif|CAFs	Tcell_prolif|CD4_T_cells	Tcell_prolif|CD8_act_T_cells	Tcell_prolif|CD8_ex_T_cells	Tcell_prolif|CD8_mem_T_cells	Tcell_prolif|DCs	Tcell_prolif|Endothelial	Tcell_prolif|Macrophages	Tcell_prolif|Melanocytes	Tcell_prolif|Myofibroblasts	Tcell_prolif|NK_cells	Tcell_prolif|Plasma_cells	Tcell_prolif|Tcell_prolif	Tcell_prolif|Tregs	Tcell_prolif|Tumor_1	Tcell_prolif|Tumor_2	Tcell_prolif|pDCs	Tregs|B_cells	Tregs|CAFs	Tregs|CD4_T_cells	Tregs|CD8_act_T_cells	Tregs|CD8_ex_T_cells	Tregs|CD8_mem_T_cells	Tregs|DCs	Tregs|Endothelial	Tregs|Macrophages	Tregs|Melanocytes	Tregs|Myofibroblasts	Tregs|NK_cells	Tregs|Plasma_cells	Tregs|Tcell_prolif	Tregs|Tregs	Tregs|Tumor_1	Tregs|Tumor_2	Tregs|pDCs	Tumor_1|B_cells	Tumor_1|CAFs	Tumor_1|CD4_T_cells	Tumor_1|CD8_act_T_cells	Tumor_1|CD8_ex_T_cells	Tumor_1|CD8_mem_T_cells	Tumor_1|DCs	Tumor_1|Endothelial	Tumor_1|Macrophages	Tumor_1|Melanocytes	Tumor_1|Myofibroblasts	Tumor_1|NK_cells	Tumor_1|Plasma_cells	Tumor_1|Tcell_prolif	Tumor_1|Tregs	Tumor_1|Tumor_1	Tumor_1|Tumor_2	Tumor_1|pDCs	Tumor_2|B_cells	Tumor_2|CAFs	Tumor_2|CD4_T_cells	Tumor_2|CD8_act_T_cells	Tumor_2|CD8_ex_T_cells	Tumor_2|CD8_mem_T_cells	Tumor_2|DCs	Tumor_2|Endothelial	Tumor_2|Macrophages	Tumor_2|Melanocytes	Tumor_2|Myofibroblasts	Tumor_2|NK_cells	Tumor_2|Plasma_cells	Tumor_2|Tcell_prolif	Tumor_2|Tregs	Tumor_2|Tumor_1	Tumor_2|Tumor_2	Tumor_2|pDCs	pDCs|B_cells	pDCs|CAFs	pDCs|CD4_T_cells	pDCs|CD8_act_T_cells	pDCs|CD8_ex_T_cells	pDCs|CD8_mem_T_cells	pDCs|DCs	pDCs|Endothelial	pDCs|Macrophages	pDCs|Melanocytes	pDCs|Myofibroblasts	pDCs|NK_cells	pDCs|Plasma_cells	pDCs|Tcell_prolif	pDCs|Tregs	pDCs|Tumor_1	pDCs|Tumor_2	pDCs|pDCs
CPI-SS0331C5A49	GDF11_ANTXR1	simple:O95390	simple:Q9H6X2	ENSG00000135414	ENSG00000169604	True	False	True	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS05550A895	WNT7A_FZD5	simple:O00755	simple:Q13467	ENSG00000154764	ENSG00000163251	True	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0E32BEF02	WNT5A_FZD5	simple:P41221	simple:Q13467	ENSG00000114251	ENSG00000163251	True	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0097929A7	BMP7_SLAMF1	simple:P18075	simple:Q13291	ENSG00000101144	ENSG00000117090	True	False	True	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS02C418D99	WNT2_FZD2	simple:P09544	simple:Q14332	ENSG00000105989	ENSG00000180340	True	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS01C2BA5C8	WNT5A_FZD2	simple:P41221	simple:Q14332	ENSG00000114251	ENSG00000180340	True	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0E7523314	WNT3_FZD1	simple:P56703	simple:Q9UP38	ENSG00000277626	ENSG00000157240	True	False	True	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0E7523314	WNT3_FZD1	simple:P56703	simple:Q9UP38	ENSG00000108379	ENSG00000157240	True	False	True	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0E7523314	WNT3_FZD1	simple:P56703	simple:Q9UP38	ENSG00000277641	ENSG00000157240	True	False	True	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CA020C34	WNT4_FZD1	simple:P56705	simple:Q9UP38	ENSG00000162552	ENSG00000157240	True	False	True	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0DC5ADBF1	WNT1_FZD1	simple:P04628	simple:Q9UP38	ENSG00000125084	ENSG00000157240	True	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0D782F60B	WNT4_FZD8	simple:P56705	simple:Q9H461	ENSG00000162552	ENSG00000177283	True	False	True	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS039799099	FGFR1_NCAM1	simple:P11362	simple:P13591	ENSG00000077782	ENSG00000149294	True	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS038E93B77	FGFR1_FGF9	simple:P11362	simple:P31371	ENSG00000077782	ENSG00000102678	True	True	False	I2D,InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0907A7598	FGFR2_FGF9	simple:P21802	simple:P31371	ENSG00000066468	ENSG00000102678	True	True	False	I2D,InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0649EA05F	FGFR4_FGF9	simple:P22455	simple:P31371	ENSG00000160867	ENSG00000102678	True	True	False	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	ENSG00000198719	ENSG00000204301	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	ENSG00000275555	ENSG00000234876	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	ENSG00000275555	ENSG00000206312	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	ENSG00000275555	ENSG00000223355	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	ENSG00000275555	ENSG00000235396	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	ENSG00000275555	ENSG00000232339	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	ENSG00000275555	ENSG00000238196	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0FB5FE587	DLL1_NOTCH4	simple:O00548	simple:Q99466	ENSG00000275555	ENSG00000204301	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0FF49C823	EFNA1_EPHA1	simple:P20827	simple:P21709	ENSG00000169242	ENSG00000284816	True	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS01469637C	WNT2B_FZD4	simple:Q93097	simple:Q9ULV1	ENSG00000134245	ENSG00000174804	True	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0A69F13A3	WNT4_SMO	simple:P56705	simple:Q99835	ENSG00000162552	ENSG00000128602	True	False	True	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0D8972B21	WNT1_RYK	simple:P04628	simple:P34925	ENSG00000125084	ENSG00000163785	True	False	True	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0EB136379	WNT1_CD36	simple:P04628	simple:P16671	ENSG00000125084	ENSG00000135218	True	False	True	InnateDB	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0658257AC	FGFR4_PTPRR	simple:P22455	simple:Q15256	ENSG00000160867	ENSG00000153233	True	True	True	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0CC898553	FGFR2_PTPRR	simple:P21802	simple:Q15256	ENSG00000066468	ENSG00000153233	True	True	True	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0816A4ED4	FGFR4_EPHA4	simple:P22455	simple:P54764	ENSG00000160867	ENSG00000116106	True	True	True	I2D,InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0FC01B947	EFNA5_EPHA4	simple:P52803	simple:P54764	ENSG00000184349	ENSG00000116106	False	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS07A9A501C	FGFR3_FGF9	simple:P22607	simple:P31371	ENSG00000068078	ENSG00000102678	True	True	False	I2D,InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS016B7C7D6	BMP2_SMO	simple:P12643	simple:Q99835	ENSG00000125845	ENSG00000128602	True	False	True	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0193C3064	WNT1_FZD8	simple:P04628	simple:Q9H461	ENSG00000125084	ENSG00000177283	True	False	True	I2D,InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0762B455F	EFNA1_EPHA5	simple:P20827	simple:P54756	ENSG00000169242	ENSG00000145242	True	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0008137B6	EFNA4_EPHA5	simple:P52798	simple:P54756	ENSG00000243364	ENSG00000145242	True	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS053613259	NRG2_ERBB3	simple:O14511	simple:P21860	ENSG00000158458	ENSG00000065361	True	False	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS032AD1183	NPPA_NPR1	simple:P01160	simple:P16066	ENSG00000175206	ENSG00000169418	True	False	True	guidetopharmacology.org	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS04B547174	OXT_OXTR	simple:P01178	simple:P30559	ENSG00000101405	ENSG00000180914	True	False	True	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0C916344D	AVP_OXTR	simple:P01185	simple:P30559	ENSG00000101200	ENSG00000180914	True	False	True	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS03188FD02	CCR8_CCL18	simple:P51685	simple:P55774	ENSG00000179934	ENSG00000278167	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS03188FD02	CCR8_CCL18	simple:P51685	simple:P55774	ENSG00000179934	ENSG00000275385	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS03188FD02	CCR8_CCL18	simple:P51685	simple:P55774	ENSG00000179934	ENSG00000278006	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS041751A4D	CCR1_CCL18	simple:P32246	simple:P55774	ENSG00000163823	ENSG00000278167	True	True	False	guidetopharmacology.org	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS041751A4D	CCR1_CCL18	simple:P32246	simple:P55774	ENSG00000163823	ENSG00000275385	True	True	False	guidetopharmacology.org	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS041751A4D	CCR1_CCL18	simple:P32246	simple:P55774	ENSG00000163823	ENSG00000278006	True	True	False	guidetopharmacology.org	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0D57FCA8C	IDE_CCL23	simple:P14735	simple:P55773	ENSG00000119912	ENSG00000276114	True	True	False	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0D57FCA8C	IDE_CCL23	simple:P14735	simple:P55773	ENSG00000119912	ENSG00000274736	True	True	False	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS09199F78C	CCR1_CCL23	simple:P32246	simple:P55773	ENSG00000163823	ENSG00000276114	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS09199F78C	CCR1_CCL23	simple:P32246	simple:P55773	ENSG00000163823	ENSG00000274736	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0815A0EE0	CCR3_CCL26	simple:P51677	simple:Q9Y258	ENSG00000183625	ENSG00000006606	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS04EE957D8	CCR1_CCL26	simple:P32246	simple:Q9Y258	ENSG00000163823	ENSG00000006606	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS092C1B321	CCR2_CCL26	simple:P41597	simple:Q9Y258	ENSG00000121807	ENSG00000006606	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0708FE6FF	NRG1_LSR	simple:Q02297	simple:Q86X29	ENSG00000157168	ENSG00000105699	True	True	True	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0B2979A10	CCR10_CCL27	simple:P46092	simple:Q9Y4X3	ENSG00000184451	ENSG00000213927	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0E075E5AF	NRG1_NETO2	simple:Q02297	simple:Q8NC67	ENSG00000157168	ENSG00000171208	True	True	True	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS02572E1EF	NRG1_LGR4	simple:Q02297	simple:Q9BXB1	ENSG00000157168	ENSG00000205213	True	True	True	InnateDB-All	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000236979	ENSG00000229524	False	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000236979	ENSG00000234651	False	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000236979	ENSG00000227761	False	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000236979	ENSG00000228760	False	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000237808	ENSG00000233348	False	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000237808	ENSG00000096155	False	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000237808	ENSG00000204463	False	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000237808	ENSG00000229524	False	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000237808	ENSG00000234651	False	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000237808	ENSG00000227761	False	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000237808	ENSG00000228760	False	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0ED2573CA	TNFSF11_TNFRSF11A	simple:O14788	simple:Q9Y6Q6	ENSG00000120659	ENSG00000141655	True	True	True	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0EB5364D4	RSPO3_LGR6	simple:Q9BXY4	simple:Q9HBX8	ENSG00000146374	ENSG00000133067	True	False	True	guidetopharmacology.org	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0E5397537	RSPO1_LGR6	simple:Q2MKA7	simple:Q9HBX8	ENSG00000169218	ENSG00000133067	True	False	True	guidetopharmacology.org	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0609FCF76	RSPO4_LGR6	simple:Q2I0M5	simple:Q9HBX8	ENSG00000101282	ENSG00000133067	True	False	True	guidetopharmacology.org	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0057AB387	RSPO1_LGR4	simple:Q2MKA7	simple:Q9BXB1	ENSG00000169218	ENSG00000205213	True	False	True	guidetopharmacology.org	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS034D3988F	RSPO4_LGR4	simple:Q2I0M5	simple:Q9BXB1	ENSG00000101282	ENSG00000205213	True	False	True	guidetopharmacology.org	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0978D28AB	NRG1_MS4A4A	simple:Q02297	simple:Q96JQ5	ENSG00000157168	ENSG00000110079	True	True	True	IMEx,IntAct	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0D34B5517	ACKR2_CCL27	simple:O00590	simple:Q9Y4X3	ENSG00000144648	ENSG00000213927	True	True	False	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS05B92CCC4	CCR3_CCL28	simple:P51677	simple:Q9NRJ3	ENSG00000183625	ENSG00000151882	True	True	False	guidetopharmacology.org	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS091B461CB	ACKR2_CCL28	simple:O00590	simple:Q9NRJ3	ENSG00000144648	ENSG00000151882	True	True	False	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS073B0CE7A	ACKR2_CCL3L3	simple:O00590	simple:P16619	ENSG00000144648	ENSG00000277796	True	True	False	I2D	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0DA291AD9	GPR75_CCL5	simple:O95800	simple:P13501	ENSG00000119737	ENSG00000274233	True	True	False	guidetopharmacology.org	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0DA291AD9	GPR75_CCL5	simple:O95800	simple:P13501	ENSG00000119737	ENSG00000271503	True	True	False	guidetopharmacology.org	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0AE4CF4E7	ACKR2_CCL5	simple:O00590	simple:P13501	ENSG00000144648	ENSG00000274233	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0AE4CF4E7	ACKR2_CCL5	simple:O00590	simple:P13501	ENSG00000144648	ENSG00000271503	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS03165AD8C	ACKR2_CCL2	simple:O00590	simple:P13500	ENSG00000144648	ENSG00000108691	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0AFE077D8	ACKR2_CCL4	simple:O00590	simple:P13236	ENSG00000144648	ENSG00000277943	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0AFE077D8	ACKR2_CCL4	simple:O00590	simple:P13236	ENSG00000144648	ENSG00000275824	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS0AFE077D8	ACKR2_CCL4	simple:O00590	simple:P13236	ENSG00000144648	ENSG00000275302	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
CPI-SS04318D03E	ACKR2_CCL3	simple:O00590	simple:P10147	ENSG00000144648	ENSG00000274221	True	True	False	curated	False	1.3639999999999999																																																																																																																																																																																																																																																																																																																																				
